rating,user,category,age,date,review,review_category
4.4,hur*****,기타,20대,2018.07.24,"너무너무 만족했어요! 첫패키지 여행이라 솔직히 엄청 걱정 많이 했어요(쇼핑강요등등) 근데 정말 생각과 다르게 너무 좋았습니다!먼저 위승현가이드님!!별거 아닌 질문에도 하나하나 잘 설명해주시고, 세미패키지여서 하루 자유여행할때도 맛집이나 주의사항도 잘 알려주셔서 너무 좋았습니다~이동시간에도 지루하지 않게 베트남역사또는 여러 잡담들 좋았어요|그리고 귀여운 타오 현지 가이드님~ 말그대로 사랑스럽고 귀엽고 말은 잘 안통했지만 정말 열심히 하려고 노력하는 모습이 너무 좋았습니다~!다음에도 또 만났으면 좋겠습니당~!타오 짱!!",
4.6,cld**,기타,30대,2018.07.23,자유일정과 단체관광의 환상적 조합 자유일정이 적당히 섞여있어서 다양한 사람들의 다양한 욕구를 모두 충족시킬 수 있는 즐거운 여행이었습니다,
4,79a**,가족여행으로 좋아요,40대,2018.07.23,"3대가 함께한 멋진 여행*^^* 부모님 결혼 40주년 맞이 여행지로 3대가 함께 한 다낭, 호이안,후에~~ 다낭 공항에서 가이드가 바뀐것을 몰라 우왕좌왕 했던 첫만남의 황당함도 하나의 추억이고 단정택 가이드님의 능수능란한 언변과 베트남을 좀 더 이해하고 관심가게 한 정보들 머리와 마음 한켠에 잘 간직하고 있습니다! 현지 앙 가이드 및 운전가이드님들과 9팀의 좋은 분들과 함께했던 3박5일의 시간은 이미 과거과 되었지만 우리의 인연은 언젠가 또다른 기회가 되어 웃는 얼굴로 마주할 수 있길 기대하며 부모님, 저희 부부, 우리 두 아들에...",
5,jsy*****,가족여행으로 좋아요,20대,2018.07.23,"서병관 가이드님~ 서병관 가이드님과 좋은 일행분들과 함께한 다낭 여행 정말 즐거웠습니다좋은 가이드님을 만난 덕분에 베트남에 대해서 많이 알게 되었고, 친절하게 배려해주셔서 감사했습니다 또 비가 왔지만 한방울도 맞지 않도록 기가 막힌 일정을 계획해 주셔서 더 좋은 여행이었습니다 만족합니다",
3.6,chl********,기타,30대,2018.07.22,이재관가이드님 이재관 가이드님 덕분에 정말편안하고 좋은 여행했어요다좋았는데 식당은 정말 다별로였어요 자유로 다닐때 다녔던 식당은 다 맛있었는데 ㅜㅜ패기지로 들린 식당은 다 안먹었네요너무 좋으셔서 100점만점에 100점 드리고싶네요 이런 가이드님 또 만날수 있겠죠,
4,fnd***,가족여행으로 좋아요,20대,2018.07.22,정말 재밌었던 베트남 여행 가이드님이 바꼈다는 공지를 못받아 첫날은 기분이 안좋았습니다 하나투어 전달자분 똑바로 좀 하세요 바뀌신 새로운 단정택 가이드님 덕분에 베트남에 대해 다양한 이야기들도 알 수 있었고 찍어둔 사진을 보니 되게 다양한 곳을 가보고 많은 구경을 했구나 알았습니다 베트남은 조용하고 평안한 곳 같아 만족도가 큽니다 특히 차밍쇼와 바나힐은 너무너무 재밌었고 바구니보트 또한 재밌는 추억이 되어 좋았습니다,
4.4,hes******,기타,30대,2018.07.22,좋네요 자류다녀왔습니다,
4.6,hyu********,가족여행으로 좋아요,30대,2018.07.21,부모님과 함께 다낭으로 휴가(황교은 가이드님) 부모님과 함께 다낭으로 휴가~~ 부모님과 함께 셋이서 다낭으로 휴가 다녀왔습니다 요새 뜨고있는 트와이스가 다녀간 다낭으로 다녀왔습니다 하지만 출발전 다낭으로 패키지여행을 다녀온 분들의 여행 후기를 많이 읽어봤는데 대부분 가이드분을 잘 만나야한다 라는게 공통적인 후기였습니다 여행가기 3일전 가이드님 성함을 받고 한참 하나투어 홈페이지나 검색을 통해 확인해보니 이런 검색은 딱 한건 어떤 여성분이 적어놓으신 블로그였는데 가이드님이 좋다 나쁘다 확인도 못하고ㅜㅜ 엄청 걱정을 하고 부모...,
4.8,ai1***,나홀로 여행으로 좋아요,30대,2018.07.20,"김남표 가이드님과 현지가이드 감사합니다. 3박 5일 혼자다녀온 패키지 여행으로 매우 만족했습니다 특히 김남표 가이드님의 베트남 문화 및 관광지에 대한 충분한 설명은 설민석 역사강의 같았습니다 현지 상황을 고려하여 일정 조율 등 여러가지로 여행객에게 최상의 서비스를 제공하려는 프로셨습니다 아울러, 항상 웃으며 일정을 함께한 지우 현지가이드 및 옆에서 챙겨주신 다른 팀분들도 감사합니다 베트남 담당 가이드분이 김남표 가이드님이라면, 고민하지 말고 떠나세요",
4,vmf********,가족여행으로 좋아요,30대,2018.07.20,"이동규가이드님과 함께한 다낭 3박5일 이동규 가이드님과 함께한 다낭 패키지 날씨 빼고는 좋았습니다 특히 기대했던 바나힐에 올라갔는데 비가 급작스럽게 너무 쏟아져서ㆍㆍ 케이블카의 기억만ㅠ 인간의 영역을 넘어선 건데 어쩔수없져ㅠㅠ (혹시모르니 우산이나 우비 챙기시는게 좋을듯요) 날씨 고려해서 최대한 힘들지 않은 관광으로 해주시려고 일정조율해주시고 애쓰셨어요 점심은 현지식,저녁은 한식 먹었는데 대체적으로 저는 입에 맞았습니다 부드러운 카리스마로 진두지휘해주시고 중간중간 맛있는 과일과 커피 사주주신 이동규가이드님 현지가이드 귀여운...",
4.2,sas*****,기타,2018.07.19,2018.07.19,다낭을 다녀와서... 정말 1등가이드? 김문성???지친일상에 릴렉스가 가능할거란 기대를 품고 다낭에 다녀왔습니다 한국가이드를 제외하곤 나쁘지 않았던 여행이었습니다 비가 많이 오긴했지만 그 또한 즐거운 추억이었죠^^ 첫날 공항서부터 여행객들과는 눈도 안마주치지않고 무슨 기분나쁜일이 있었는지 굳은표정으로 일관 2일차에 어느분이 눈좀 마주쳐주면 좋겠다하셨는데도 안마주치시더군요 그러면서 여행내내 본인이 하나투어 1등가이드라면서 1등가이드 만났으니 운좋은거라고 확인해보라고 귀에 딱지앉을정도로 세뇌하더군요 2일차 저는 선택관광 5개중 ...,
4.2,fre******,아동동반 여행으로 좋아요,50대,2018.07.18,"다낭호이안 즐거운 여행이 되었네요 항공기 지연이 좀 아쉬웠지만 황의권 가이드님, 그리고 현지가이드, 기사님 이름은 기억안나지만 정말 고맙습니다",
1,al6***,나홀로 여행으로 좋아요,40대,2018.07.18,다낭/호이안/후에 패캐지 여행(1인 여행) 1일차 (베트남 항공 이용 VN0431) 인천공항 1T 11:20분 출발 : 여객기가 작은 기종이라 모니터 및 전원 컨센트 USB충전기 없었음(안내필요) 14:05분 다낭 도착 :다낭공항이 작은 편이어서 나오는 시간은 짧았음(근데 가이드 공항밖에서 대기 하지 않음)/베트남 가이(릉)만 있음 -- ; 피켓을 들고 있지 않았으며 붙여 놓여 있었음 (사람들이 보고 옆에 가니까 프린트한 리스트보고 체크함) 베트남 가이드 인솔(5명)하에 버스타고 호텔로 이동(로얄 로터스 호텔) / 그곳에 윤수현가...,
2.2,lee******,가족여행으로 좋아요,30대,2018.07.18,최악의 여행 2018년 7/12~16 다낭-호이안으로 가족 여행을 다녀온 가족입니다 여러 해외 여행을 접해 봤지만 이번 하나투어를 통한 여행에 너무 나도 실망하여 저의 소중한 시간을 투자하여 후기까지 올리게 되네요 [불만족 내용] 현지 가이드는 사원 방문시 이동하는 동선이나 사원에 대한 안내 없이 자유시간만 주며 사진은 알아서 찍으라 했으며 다낭의 유명한 명소인 손짜의 불상을 관광을 하는데도 그곳이 왜 다낭의 명소인지 그 불상의 모습은 어떤지 알수 없게 인솔을 하더군요 주변 다른 여행사 가이드들은 피켓을 들고 동선을 정해...,
4.4,ber****,가족여행으로 좋아요,20대,2018.07.17,"다낭 최고 가이드님 '이동현가이드님'과 함께한 알찬여행ㅎㅎ ※ 네이버블로그, 티스토리 같은 외부 블로그 글을 복사해서 올리실 경우는 이미지가 깨지는 현상이 발생하니 꼭 첨부하여 올려주시기 바라며, 모바일 상품평에는 이미지 정보가 제공되지 않는 점 참고 부탁 드립니다 ※ 게시판에 글쓰기를 하는 경우,본문(또는 첨부파일내에) 개인정보(주민등록번호, 성명, 연락처 등)가 포함되어 게시되지 않도록 유의하시기 바랍니다 ※ 개인정보를 포함하여 게시하는 경우에는 불특정 다수에게 개인정보가 노출되어 악용될 수 있으며, 특히 타인의 개인정보가 노...",
3.4,ezz**,아동동반 여행으로 좋아요,40대,2018.07.17,다낭 호이안 3박5일 5성 호텔 진에어 저희는 초등학생 둘 아이들과 저희 부부가 함께 한 여행이었습니다 작년 일본 여행때는 이맘때 패키지로 가족 여행을 하고 너무 좋아서 두달 만에 일본 여행을 또 갔었는데 이번 베트남 여행은 글쎄요 좋았던 부분도 있었지만 너무 힘들어서 다음에는 모를까 바로 가고 싶은 마음은 안드네요 날씨가 무지하게 덥습니다 매우 습하고요 외부관광이 힘들 정도로요 미니선풍기 모자 선글라스 잘 챙겨 가셔야 합니다 일단 진에어 저가 항공 치고는 서비스 좋습니다 간단한 스낵이 나오고요 물론 개념있는 분이 앞좌석에 앉아준다...,
5,una****,아동동반 여행으로 좋아요,50대,2018.07.17,"장재근 가이드님 칭찬하고 꼭 추천합니다. 7/11~7/15 3박5일 일정으로 여동생과 조카 둘이랑 대학생 딸과 저 이렇게 다섯이서 다녀왔네요 하루에 한두번 비는 내렸지만 더운 날씨야 각오했던거고 전반적으로 날씨도 좋았어요 여정을 함께한 일행분들이 아이들이 있는 우리팀을 배려해 주셔서 너무 감사했어요 무엇보다도 장재근 가이드님 여행의 성패는 가이드에 달렸다고 봅니다 그런 의미에서 이번 여행은 정말 운이 좋았습니다 일정을 성실히 이끌어주시고 맛있는 과일,커피도 많이 얻어먹고^^ 의견 물어봐 주시고 설명해주시고 ...",
4.4,esc***,가족여행으로 좋아요,20대,2018.07.16,좋았던유쾌하지만 2프로 아쉬운 일정은 이동하게 편하게 부자가이드 김호섭가이드님이 잘해주셔서 재밋게 자유시간도 여유있게 주시고 좋았어요 현지가이드도 덥고힘들ㅇㅓ도 웃는모습 보여주려 노력하는모습이 보기 좋았고 시간이남았을땐 좀더 여러곳 보여주려해주고 정보를많이 주려는거 같앗어요 마지막날 마사지는 계속 밖에서 문열고 닫고 하고 문열고진행하고 기본적인 매너가 안대있는게 아쉬웠어요,
4,won*****,아동동반 여행으로 좋아요,40대,2018.07.16,솔직후기 투어할만한건 특별히 없는 동남아 조용한 휴식을 위한다면 추천 하늘 바람 별이 멋있는 나라,
3.4,par*****,기타,20대,2018.07.15,"7월 10일~14일 3박 5일 뭉뜬 다낭 패키지 상품후기입니다~ ※ 네이버블로그, 티스토리 같은 외부 블로그 글을 복사해서 올리실 경우는 이미지가 깨지는 현상이 발생하니 꼭 첨부하여 올려주시기 바라며, 모바일 상품평에는 이미지 정보가 제공되지 않는 점 참고 부탁 드립니다 ※ 게시판에 글쓰기를 하는 경우,본문(또는 첨부파일내에) 개인정보(주민등록번호, 성명, 연락처 등)가 포함되어 게시되지 않도록 유의하시기 바랍니다 ※ 개인정보를 포함하여 게시하는 경우에는 불특정 다수에게 개인정보가 노출되어 악용될 수 있으며, 특히 타인의 개인정보...",
2.4,win****,아동동반 여행으로 좋아요,2018.07.15,2018.07.15,가족과 함께한 여행 가족과 함께한 여행이다 여행지도 많지 않아 일정도 촉박하지않았음에도 여유있게 여행한 느낌이 없다좋은곳을 많이간듯하지만 왠지 기억이 없다가이드의 추천 일정에 있는 식사를 바꾸었지만 정말만족스럽지 않았다 일정에 있던 식당또한 정말 이번여행에서는 베트남의 음식보다는 한식만 먹은듯하다여행일정이나 음식이나 여행지에서의 수학여행지온듯 그냥 풀어놓고 놀라는식의 일정에 놀라지 않을수없었다선택관광으로 들어간비용을 생각한다면 이런여행구성은다신 오고싶지않다쇼핑일정이 어디든가든 있을수 있다 하지만 물건도 저렴하지 않은데 구입하지않으...,
4.2,nuc*****,아동동반 여행으로 좋아요,40대,2018.07.15,베트남 다낭 처음 가본 베트남 여행 아동 동반이라 음식이 걱정이었는데 입맛저렴한 우리가족 모두에게 너무 좋았던 베트남음식 한국에선 밥 먹이기 힘들었던 아이들조차 스스로 너무 잘 먹어 우리를 여러번 놀라게 했다 동남아 특유의 향도 느껴지지 않아 어딜 가도 불편하지 않았다 가이드(박재범)님이 넘 유쾌하셔서 아이들도 즐거워 하며 따라다닐수 있었던 여행이라 좋았다 첫인상은 무서워 보였지만 첫인상과는 전혀 반대인 행동으로 우릴 편하게 해주셨다 한가지 아쉬웠던건 바나힐 갔을때 비가와서 제대로 못즐긴게 아쉽다 ㅠ그건 날씨탓이니 어쩔수 없는 일...,
4.6,jhz***,기타,30대,2018.07.14,나의 와이프와 황의권 가이드형님 그리고 현지가이드 제인과 그곳에서만난 어르신들 덕분에 정말 재미있는 여행이었습니다. 너무 더웠고 힘들고 빡빡한 일정이지만 친절하게 안내해주시고 되도록 많은것들 알게해주시려고 노력하신 가이드형님과 현지가이드 제인 덕분에 재미있는 여행이 됐습니다 다시 기회가 되면 다시한번 만나서 저녁에 술도한잔하면서 이야기할수있는 기회가 있었으면 좋겠네요 워낙 통제안되는 한국사람들 상대하느라 힘들지만 미소를 잃지 않았던 현지가이드 제인도 너무 좋았습니다 감사합니다 종종연락드릴께요~~,
2.6,하나투어 회원,아동동반 여행으로 좋아요,2018.07.14,2018.07.14,"다낭 호이안 후예는 가지 마세요. ※ 네이버블로그, 티스토리 같은 외부 블로그 글을 복사해서 올리실 경우는 이미지가 깨지는 현상이 발생하니 꼭 첨부하여 올려주시기 바라며, 모바일 상품평에는 이미지 정보가 제공되지 않는 점 참고 부탁 드립니다 ※ 게시판에 글쓰기를 하는 경우,본문(또는 첨부파일내에) 개인정보(주민등록번호, 성명, 연락처 등)가 포함되어 게시되지 않도록 유의하시기 바랍니다 ※ 개인정보를 포함하여 게시하는 경우에는 불특정 다수에게 개인정보가 노출되어 악용될 수 있으며, 특히 타인의 개인정보가 노출되는 경우에는 개인정보보...",
3.8,gig*******,기타,50대,2018.07.13,비오는 다낭 어릴때 비오는 날 나가 놀아본후 몇십년만에 우비입고 놀았다근데 이또한 추억이고 재미있었다날씨땜에 김남표 가이드가 즐겁게 해주려고 애쓰는 모습이 고마워서 호응 열심히 했더니 부엉이 한쌍이 같이 귀국했네요김남표가이드덕에 베트남과 우리나라와의 관계와 역사를 공부하게 된것도 고맙지만 지금이 present라는 말과 그려려니라는 단어에 큰공부가 되었습니다오늘이 없는 내일이 없다는 생각에 열심히 일하고 하나투어로 또 놀러가야지,
4.4,jum******,기타,50대,2018.07.13,다낭 남상호가이드님 감사합니다 여행중 세심한배려로 불편함없이 즐거운여행이었습니다우리둘째딸 첫 해외여행으로 이모가 준비했던 여행이었는데 특히 딸들이 좋아해서 더 행복한 여행이었습니다다시 한번 감사했습니다,
4.2,lys*********,가족여행으로 좋아요,30대,2018.07.12,엄마랑 함께한 모녀여행:) 우선 오세득셰프와함께하는거라음식은 괜찮겠구나하고 믿고 신청했어요역시나 패키지치곤 너무 잘나와서 맛도있어서매번 잘먹었던거같아요5성급호텔이라곤 했지만 그정도까진안되보이고대인 루프탑수영장은 참 좋았습니다조식도 나쁘지않았어요 먹을만했어요일정은 중간중간 자유시간 넉넉히주셔서패키지지만 반자유같은 느낌이였습니다마지막날 쇼핑샵을 몰아서가느라고 막날이 조금 힘들었네요날씨는 체감40도가까이되고 비한방울없는 넘좋은 예쁜날씨여서 사진찍기 참좋았지만 엄청따갑고 덥긴했어요 ㅜㅜ그래도 비오는것보단 낫지요^^그리고 우리의 임미화가이드...,
4.4,nin****,가족여행으로 좋아요,30대,2018.07.11,베트남 2번째 여행 다낭 베트남 2번째 방문이네요 이번 관광은 처음으로 가족 4명이서 함께 하게 되었는데요 여행 하는 동안 김병석 가이드님이 시간 조율을 너무나도 잘해주셔서 촉박하지도 않고 다른관광객들보다 여유롭게 즐길거 다 즐길수 있어서 너무 좋앗어요 가이드 1년차라고 하시는데 일정 내내 여유 있게 즐겻구여 정말 부담없이 여행을 즐길수 있어서 좋앗습니다 김병석 가이드님 화이팅 하시구여 건강하십시요,
4.4,bab****,아동동반 여행으로 좋아요,30대,2018.07.11,"여행사 대리점 선택도 좋았고..베트남 가이드님도 너무 좋았어요 어른5명과 아이 1명 베트남 일정 알아보는중, 한 대리점에 갔더니 불친절하고 사람 기분 나쁘게 해서 가계약까지 했는데 취소하고, 다른곳으로 예약했어요 근데 그곳에서 톡으로 이것저것 일정 다 챙겨주시고 베트남 가서 경치 좋으니 이쪽으로 버스 방향 타라고 안내해 주시고, 베트남 날씨까지 다 챙겨주셔서 정말 좋았어요저희가 어른들과 아이가 있어 주위할점, 궁금사항으로 여러번 연락드려도 짜증한번 안내시고 정말 친절히 응해주셔서 너무 좋았습니다 패키지로 여러번 여행을 했는데 가이드...",
4.6,som*****,나홀로 여행으로 좋아요,50대,2018.07.10,"베트남의 첫 여행에서 다낭은 아름답고 감동적이었다. 진에어를 처음으로 탑승하면서, 저가 비행기를 타는 것이 여행에서 얼마나 불편한 것인지 실감했다 하지만, 첫 날 밤에 도착해서 현지인 가이드와 한국인 가이드의 협력으로 무난하게 투어 일정이 원활히 진행되었다 투어 일정을 조정하면서 세심하게 신경을 쓰고 각 사람에게 배려하고 있는 김현명 가이드에게 감사 드립니다 현지 음식 그리고 호텔 , 쇼핑 등의 편안한 안내로 더운 날씨에도 불구하고 순조로운 여행 일정을 즐길 수 있었다 고객의 입장을 고려하면서 상황에 유연하게 대처하였고, 자...",
5,inf********,가족여행으로 좋아요,30대,2018.07.10,이병표 가이드님과 랑! 가이드님 덕분에 즐겁고 편안한 여행되었네요^^~~!!친절한 랑~~고생많았네요~^^베트남 호이안이 가장좋았습니다 대나무배도재밌구요~,
5,cgj***,아동동반 여행으로 좋아요,50대,2018.07.09,다낭 3박5일일정 황의권가이드님의 완전 폭발적인 친절함과 가는곳마다 상세한설명으로 궁금증을해소시켜주셔서 정말 즐거운 여행이되었습니다습니~^^,
3.8,rkd******,기타,20대,2018.07.09,"박부장님, 봄이 언니 짱!! 완전 좋았어요!! 팀원들도 좋고 특히 박부장님과 가이드님이 짱짱!!! 너무 좋은 여행이었습니다!!",
4,kis*******,아동동반 여행으로 좋아요,40대,2018.07.09,단정택가이드님 덕분에 즐거운 여행되었습니다. 결혼 20주년 기념으로 가족들과 함께한 해외여행 조금은 힘들었지만 좋은 추억 많이 만들었습니다 단정택가이드님의 해박한 역사이야기와 베트남 사람들의 문화를 조금이나마 이해하는 데 도움이 많이 되었습니다 조금 아쉬운건 마지막날 바나나산에서 너무 일찍 내려갔다는 것 점심 먹고 내려왔더라면 더 재미있었을 것 같습니다 까오다이 사원은 조금 실망 했고 마지막 일정은 조금 아쉬웠습니다,
3.2,jan***,기타,60대,2018.07.09,"다낭 여행 - 7월초의 베트남은 37도-38도에 이르는 지나친 더위로 혹서기 훈련 - 상품에 포함된 쇼핑은 부적절해 보임 (특히 ""노니"" 건강식품 판매)",
2.8,seo*******,가족여행으로 좋아요,30대,2018.07.08,"최악의 여행 수많은 패키지를 다녔지만, 기억에 남은 최악의 여행이였던 다낭 패키지를 선택하는 가장 큰 이유는 현지에 대한 정보를 가이드를 통해 편하게 접하기 위함이 아닌가 싶습니다 하지만, 이언혜 가이드가 제공하는 정보는 인터넷보다 못한 기본적인 정보제공뿐! 관광지에 입장여부도 미리 체크하지 않는 행동들 하나하나 말하지도 입아플 정도입니다 약속시간에 대한 개념이 없습니다 패키지는 함께하는 여행이기에 약속시간이 중요하다고 생각합니다 근데 아직 약속 5분 전인에 왜 늦은사람 취급의 연속일까요? 이럴거면 시간을 왜 정하는건지 ...",
3.4,eun*****,가족여행으로 좋아요,30대,2018.07.08,#녹아내림 주의 #김명환 가이드 7월3일부터 7일까지 3박5일코스로 다녀왔습니다 정말 더워서 녹아내려버릴것같은 날씨 가신다면 2월쯤이 가장 좋을것같네요 바나힐이 가장 좋았습니다 시원하고 하루 숙박이라 사람없는시간에 놀이기구도 탈수있고요 너무 더울때는 관광이 좀 널널한것이 좋을것같습니다 호이안 야간투어같은 말도안되는 선택관광은 어이없었지만 가이드님이 강요하신건 아니니까 어이없는 선택관광은 리스트에서 빼시는것이 함께했던 패키지팀 다들 너무 좋은사람들이어서 즐거웠고김명환 가이드님 열정적으로 함께하는모습이 좋았습니다 팀원들 의견도 귀...,
4,gi2***,아동동반 여행으로 좋아요,40대,2018.07.07,여행 굿 즐거운 여행 이었습니다,
4.4,bli*****,가족여행으로 좋아요,20대,2018.07.07,"덕분에 너무 잘다녀왔어요! 부모님, 동생과 함께 다녀왔는데 가족끼리 가는 첫 해외여행이라 만족스러울 수 있을까 조금 걱정이 되었어요 다행이 이석찬 가이드님을 만나서 정말 즐겁게 잘 놀다왔습니다 이 가격에 하얏트에서 2박 묵을 수 있어서 정말 좋았어요 부모님과 동생 모두 만족하는 즐거운 여행이었습니다 더운나라여서 부모님이 힘들어하지는 않을까, 다들 짜증이 나지는 않을까 했는데 짧게짧게 여행하면서 바로 버스에서 에어컨을 틀고 쉴수 있게 해주셔서 생각보다 힘들지는 않았어요 다만 아쉬운점은 유적지 방문코스였는데, 볼거리가 생각보다...",
4.2,하나투어 회원,기타,2018.07.07,2018.07.07,맘 편안했던 여행 둘째조카 성인기념으로 큰조카와 언니와 네명의 여자끼리다녀온 여행 베트남여행이 하도 말도 많고 탈도 많다는 얘기에 걱정반 기대반으로 여행을 시작했는데 음식도 맛있었고 호텔도 맘에 들어 잘 다녀왔다 특히나 이번에 만난 남상호가이드님의 친절과 배려에 너무너무 좋은 추억을 만들었다 사실 패키지여행은 가이드분의 역활이 가장큰데 현지가이드 쎈언니?두분께 감사드립니다 우리나라 70 80년대 부모님세대분들이 즐기셨던 분위기같은 정서등이 있었던거같다 느긋하고 편한여행이긴했는데 버스로 장시간 이동하는 부분은 좀 힘들기도하고 ...,
4.6,min*****,기타,30대,2018.07.07,"베트남 다낭 여행후기 베트남 다낭/호이안/후에3박 5일 일정으로 다녀왔어요~~ 취소일정때문에 여러번에 힘든 일정표를 거쳐서 선택된 여행이었지만 기억에 남는 좋은 여행이었네요 베트남의 온도는 한국보단 조금 많이 더워요~~모자나 썬크림,양산이 꼬옥 필요할정도 땀도 많이 났지만 날씨도 무덥고 한팀한팀 모두 배려해주시는 친절하고 잘생긴 가이드님이 여러 정보를 제공해주신 덕분에 베트남다낭 호이안 후에 3박5일 동안 빡빡한 일정표대로 진행도 해주시고 가끔 맛있는 쥬스랑 간식도 사주시고 베트남가서 꼬옥 해야 할만한 선택관광도 하나하나 신경써주...",
4.6,kkp*****,아동동반 여행으로 좋아요,50대,2018.07.07,"이병표님,랑님 가이드와 함께한 즐거운 다낭 여행스케치 ※패키지 여행을 주로 다니기 때문에 다낭,호이안과 가이드에 대한 기대감과 걱정으로 출발했다 전체적으로 매우 만족스럽고 불쾌감 없는 여행이었다 출발 당시 밤비행은 처음이라 다음 여행에서는 절대 피해야 되겠다 생각이들었고 생각치않은 이동시 물을 준비해줘서 너무좋았고 유동성있게 가이드분이 일정을 진행해줘서 좋았고 바구니배랑 공연은 상품에 넣어도 좋을것같았다 재미있고 기억에 남았고 식사도 만족스러웠고,여행을 좌우하는가이드분이 좋았다 현지가이드 랑은 예쁘고 매우친절해서 칭찬해주...",
4.8,qkd******,가족여행으로 좋아요,20대,2018.07.06,다낭여행~ 이번 7 1~7 5 3박5일 다낭여행 하나투어를 통해 생애 첫 가족해외여행을 다녀왔습니다 하나투어의 패키지는 물론 하나투어가 연결시켜주신 김**가이드님 덕분에 정말 알차고 보람차고 기억에 많이남을 추억을 쌓고 돌아와서 더욱더 열심히 살아야겟다는 생각이 들고 하나투어를 항상이용하고싶습니다,
4.6,nav*****,기타,40대,2018.07.06,전영준 가이드님 짱짱짱! 편하고 좋은여행 하고왔네요전영준 가이드님 센스가 넘좋고 편한여행이었네요담에 또가고 싶네요^^,
4.4,jeo**********,가족여행으로 좋아요,10대,2018.07.06,김남표가이드님 최고의 여행이였어요너무 친절하고 식당도 깔끔하고 숙소도 너무 좋았어요가이드님의 역사이야기는 정말 너무 최고~~~!,
4.8,하나투어 회원,아동동반 여행으로 좋아요,2018.07.05,2018.07.05,"패케이지 꽃은 가이드 잘만나기 [김문성 가이드님 감사했습니다.] 준비과정에서부터 가장 염려스러웠던 부분은 어떤 가이드를 만나느냐 였습니다 여행 상품 내용은 객관적으로 판단 할수 있다고 하여도 좋은 가이드를 만나는것은 판단기준이 없으니 가이드 때문에 부푼 여행의 기분이 망쳐지는 일이 종종 있으니 가장 염려스러웠지요 모처럼 벼르고 별러 성인 4인가족(부부와 아들 딸) 가족여행을 결정하고 출발하여 현지에서 만난 김문성 가이드님 스케즐에 로스타임 생기지 않도록 시간관리 잘해주셨고, 적당한 유머와 재치, 체류기간동안 우리팀의 안전과 ...",
4.4,cul*****,아동동반 여행으로 좋아요,40대,2018.07.05,가족 모두 만족하는 여행이였습니다. 김민정 차장님의 고객편의 서비스에 놀라고 현지 가이드 리의 부지런함에 놀라고 다낭 미케비치에 놀라고 호이안 야경에 놀라고 바나힐 풍경에 놀라고 무한 망고에 놀란 저희 가족이였습니다 벌써 저희 아이들은 다시 방문하고 싶다고 난리입니다 좋은 추억 많이 남겨준 여행이였습니다 감사합니다 *^^*,
5,ann*****,가족여행으로 좋아요,60대,2018.07.05,김남표 가이드님 감사합니다. 친정아버지 칠순여행으로 부모님 두분 다낭으로 여행을 보내드리게되었습니다 여행 가는 첫날부터 아버지가 결막염에 심하게 걸리셔서 컨디션도 안좋은 상태로 여행을 가시게 되어서 걱정이 많았는데 두분 이번 여행 너무너무 좋으셨다고 계속 말씀하시네요~ 김남표 가이드님이 너무너무 잘해주셨대요 딸만 둘이라 아들이 없으신데 꼭 아들처럼 챙겨주시더래요~ 아버지 결막염으로 고생하신다고 택시 불러서 병원에도 데려가주셔서 병원 진료후 약처방 받고 좋아지셨다하시구요~ 아버지가 택시비는 아버지가 내시겠다해도 차비도...,
4.2,jya*****,가족여행으로 좋아요,40대,2018.07.05,좋은 여행 부모님과 초등 조카들과 함께 하는 여행이라서 더운날씨 많이 걱정을 했지만 운좋게도 좋은 가이드님을 만났고 상품구성도 잘되어있고 현지 가이드도 좋아서 편안하고 안전한 여행이 되었다 가족동반으로는 상품구성이 잘되었다,
4.6,ko3**,기타,40대,2018.07.04,"뭉뜬 다낭여행 사랑하는 딸과 함께한 다낭여행~ 우선 7월의 더운날씨 때문에 걱정이 많았고, 패키지 인원이 모두 31명이여서 걱정반으로 출발한 여행이었다 하지만 날씨가 무척 덥기는 했으나 박찬두가이드님의 오랜 가이드 경험이 바탕이 되어 우리 팀에 맞게 일정을 조절해 줘서 여행기간 동안 힘들지 않고 즐겁게 보낼 수 잇었던 것 같다 특히 가이드님이 권유한 미케비치해변 전동카 투어는 정말 좋았던 같다 사실 미케비치 해변은 가까이서 보면 별 ~~ 감흥이 없다 하지만 좀 떨어져 해안도로를 전동카를 타고 투어를 했을때 왜 사람들이 미케비...",
5,yun********,기타,20대,2018.07.04,행복한여행 이언혜가이드과 함께한 즐거운 여행이였습니다 세심한 부분까지 신경써주셔서 정말 재밌는 여행이였습니다 첫 패키지여행인데 잊지못할 추억을 만들어주셔서 감사합니다 이언혜가이드님 너무너무 감사해요^^^^,
4,하나투어 회원,기타,2018.07.03,2018.07.03,전영준 가이드님 최고~~~~~ 최고의 결단으로 최고의 여행을 이끈 전영준 가이드분덕에 재밌게 보내고 갔다왔어요~ 내년에 또 오고 싶어요~~ 내년엔 더욱 알찬 코스 많이많이 부탁드려요~,
5,dla********,기타,30대,2018.07.03,차명석 가이드님의 프라이드와 열정을 느꼈습니다. 힘든 여정이였지만 진심으로 베트남에 대한 생각과 고견에 깊은 감동을 받았습니다 마지막에 같이 5일 일정동안 함께했던 어머님들 아버님들 따님 아드님 외 모든분들께 마지막 인사드리지 못해 죄송한 마음 뿐이네요 ㅡ35살 공기관 공무원 청년들올림ㅡ,
